order_id,customer_id,restaurant_id,order_date,delivery_time,status,total_amount,payment_mode,discount_applied,feedback_rating
1023,297,180,2024-04-17 09:10:02,2024-04-17 10:25:02,Cancelled,3489.21,UPI,41.36,4.87
1024,390,33,2024-12-23 04:39:00,2024-12-23 05:45:00,Cancelled,2019.72,Cash,15.62,3.05
1025,464,62,2025-05-21 02:32:02,2025-05-21 03:15:02,Cancelled,317.83,UPI,38.86,4.56
1026,398,8,2024-05-21 09:42:33,2024-05-21 10:44:33,Pending,4846.35,UPI,4.43,2.91
1027,184,81,2023-10-28 21:37:20,2023-10-28 22:40:20,Pending,4985.40,Credit Card,49.47,3.05
1028,312,173,2023-07-14 09:39:59,2023-07-14 11:04:59,Cancelled,3036.50,Credit Card,22.16,0.19
1029,302,33,2025-03-26 22:31:34,2025-03-26 23:51:34,Pending,1759.66,UPI,15.16,0.15
1030,326,13,2023-09-27 03:55:53,2023-09-27 04:36:53,Cancelled,1590.71,Credit Card,3.96,2.73
1031,382,179,2024-11-20 06:45:47,2024-11-20 07:27:47,Delivered,1350.39,Credit Card,44.49,4.18
1032,438,51,2024-08-12 01:52:58,2024-08-12 02:25:58,Delivered,2463.04,Cash,48.22,1.73
1033,43,84,2023-09-02 17:42:25,2023-09-02 19:11:25,Delivered,2815.64,Cash,23.35,3.61
1034,92,102,2025-04-26 14:16:41,2025-04-26 15:28:41,Delivered,2664.93,UPI,6.12,0.06
1035,488,56,2024-05-14 16:36:29,2024-05-14 17:27:29,Cancelled,1127.86,Credit Card,24.57,3.42
1036,253,119,2025-05-12 02:11:34,2025-05-12 03:06:34,Delivered,1241.10,Cash,45.09,1.00
1037,443,190,2023-10-24 09:07:05,2023-10-24 09:50:05,Pending,1663.66,UPI,49.80,3.27
1038,262,110,2023-09-25 04:31:13,2023-09-25 05:08:13,Pending,2442.69,UPI,26.35,4.12
1039,344,2,2024-11-27 21:01:33,2024-11-27 21:39:33,Delivered,2035.93,Credit Card,49.62,1.16
1040,420,129,2025-01-14 05:43:02,2025-01-14 06:33:02,Cancelled,3426.12,Cash,38.00,0.66
1041,21,184,2023-08-04 12:41:27,2023-08-04 14:01:27,Cancelled,771.29,Credit Card,4.39,3.94
1042,153,75,2024-10-03 02:58:49,2024-10-03 03:57:49,Delivered,2197.84,Credit Card,32.33,3.60
1043,222,26,2023-08-25 23:37:26,2023-08-26 00:32:26,Delivered,3410.78,Cash,21.19,0.50
1044,93,167,2024-11-04 15:08:03,2024-11-04 16:03:03,Delivered,651.12,UPI,13.31,0.36
1045,453,110,2023-11-21 17:00:41,2023-11-21 18:03:41,Cancelled,3674.00,Credit Card,5.43,0.10
1046,373,83,2025-03-17 03:34:30,2025-03-17 04:10:30,Delivered,4388.37,Credit Card,3.22,2.12
1047,325,88,2025-03-15 14:41:05,2025-03-15 16:09:05,Pending,1055.15,Credit Card,48.59,2.14
1048,126,2,2024-08-06 00:17:11,2024-08-06 01:38:11,Pending,4339.06,UPI,13.37,4.72
1049,317,126,2024-06-01 20:43:40,2024-06-01 21:56:40,Pending,4121.82,Credit Card,16.63,3.34
1050,362,171,2023-07-17 22:09:29,2023-07-17 22:51:29,Cancelled,3374.34,Cash,12.57,0.94
1051,92,8,2025-02-02 18:15:39,2025-02-02 19:26:39,Delivered,22.05,Cash,38.24,2.46
1052,329,179,2023-12-26 23:27:49,2023-12-27 00:26:49,Cancelled,911.89,Credit Card,24.89,0.25
1053,119,129,2024-09-02 22:21:51,2024-09-02 23:31:51,Pending,3325.85,Cash,48.87,3.48
1054,332,108,2023-08-16 10:17:39,2023-08-16 11:42:39,Cancelled,1138.52,Cash,1.69,4.13
1055,341,97,2024-01-27 08:11:03,2024-01-27 09:23:03,Delivered,516.18,Cash,46.78,1.29
1056,133,33,2024-05-24 11:11:09,2024-05-24 11:58:09,Cancelled,3043.88,UPI,16.88,0.58
1057,363,81,2025-03-24 17:20:52,2025-03-24 18:17:52,Cancelled,941.24,UPI,16.80,4.75
1058,127,114,2024-10-10 00:24:27,2024-10-10 01:45:27,Cancelled,2102.24,Cash,13.82,0.08
1059,119,64,2024-12-12 04:47:11,2024-12-12 05:54:11,Cancelled,699.47,UPI,20.21,2.18
1060,308,61,2025-05-15 19:17:15,2025-05-15 19:58:15,Pending,2139.04,Credit Card,45.36,2.90
1061,419,173,2023-08-15 10:00:47,2023-08-15 11:19:47,Pending,2683.75,UPI,9.07,4.79
1062,406,15,2024-10-24 01:17:17,2024-10-24 01:59:17,Cancelled,732.69,Credit Card,30.29,0.51
1063,101,33,2024-05-09 07:04:28,2024-05-09 08:18:28,Pending,243.21,Credit Card,6.49,4.84
1064,212,130,2024-04-15 09:13:04,2024-04-15 10:04:04,Cancelled,3506.68,Cash,39.44,1.46
1065,102,180,2023-12-11 13:08:52,2023-12-11 14:09:52,Pending,1682.54,UPI,2.38,1.66
1066,295,113,2024-06-16 18:12:40,2024-06-16 19:10:40,Pending,4023.82,Cash,16.37,3.47
1067,406,99,2024-01-08 02:53:16,2024-01-08 03:51:16,Pending,785.37,UPI,6.48,4.15
1068,132,155,2023-08-12 12:49:32,2023-08-12 13:29:32,Delivered,1895.41,UPI,24.04,4.16
1069,307,198,2025-04-17 14:54:57,2025-04-17 15:29:57,Pending,1184.90,Credit Card,14.02,1.72
1070,97,51,2024-02-07 23:31:30,2024-02-08 00:34:30,Pending,2176.08,Credit Card,34.95,4.82
1071,352,37,2025-03-03 18:04:24,2025-03-03 19:21:24,Delivered,4015.32,Cash,13.06,4.89
1072,109,99,2023-10-29 08:48:56,2023-10-29 10:08:56,Pending,1032.60,Cash,0.62,1.61
1073,369,109,2023-08-12 13:05:14,2023-08-12 13:38:14,Pending,4363.36,Cash,43.81,3.66
1074,143,49,2023-12-19 16:47:59,2023-12-19 18:16:59,Cancelled,305.18,Credit Card,47.12,3.00
1075,246,97,2023-11-22 19:25:10,2023-11-22 20:43:10,Delivered,4174.17,Credit Card,11.98,2.94
1076,240,109,2025-03-08 03:42:41,2025-03-08 04:19:41,Cancelled,2807.47,Cash,1.97,3.19
1077,252,48,2024-04-29 16:25:42,2024-04-29 17:26:42,Cancelled,1381.01,Cash,30.80,0.73
1078,173,43,2024-11-11 19:55:47,2024-11-11 21:19:47,Delivered,2658.95,Credit Card,37.46,4.93
1079,315,118,2024-04-23 15:32:42,2024-04-23 16:26:42,Delivered,3774.85,Credit Card,10.28,3.90
1080,465,1,2023-11-19 19:04:32,2023-11-19 19:54:32,Cancelled,4794.52,UPI,21.77,3.30
1081,61,28,2023-07-22 17:53:21,2023-07-22 18:35:21,Delivered,4010.50,Credit Card,4.43,2.59
1082,267,125,2023-12-01 00:39:03,2023-12-01 01:56:03,Delivered,3252.04,Credit Card,33.44,0.63
1083,209,43,2024-05-14 15:31:33,2024-05-14 16:03:33,Pending,2664.12,Credit Card,12.21,4.56
1084,118,115,2024-09-16 10:01:38,2024-09-16 11:19:38,Delivered,3089.75,UPI,20.05,3.45
1085,358,171,2023-11-15 19:51:08,2023-11-15 20:25:08,Pending,3233.54,UPI,44.79,2.27
1086,5,139,2023-12-18 06:13:26,2023-12-18 07:11:26,Cancelled,4737.00,Credit Card,29.17,2.71
1087,103,25,2025-04-05 17:08:17,2025-04-05 17:56:17,Delivered,2348.72,Credit Card,6.11,0.44
1088,411,51,2024-03-25 13:41:04,2024-03-25 14:11:04,Delivered,1640.89,Credit Card,4.22,4.50
1089,399,81,2024-11-15 12:33:17,2024-11-15 13:27:17,Cancelled,104.51,UPI,41.66,1.78
1090,382,46,2024-09-23 23:17:52,2024-09-24 00:27:52,Delivered,2115.41,UPI,47.79,2.98
1091,300,173,2024-07-09 21:10:28,2024-07-09 22:38:28,Delivered,1270.08,Cash,35.90,3.82
1092,226,95,2024-07-30 04:17:24,2024-07-30 05:31:24,Cancelled,456.94,UPI,32.22,0.36
1093,6,43,2024-09-11 22:25:44,2024-09-11 23:06:44,Pending,4322.58,UPI,4.49,2.86
1094,399,42,2024-11-12 18:04:43,2024-11-12 19:29:43,Delivered,64.32,Cash,23.31,4.52
1095,430,69,2025-04-08 08:17:01,2025-04-08 09:06:01,Pending,2716.24,UPI,14.35,0.58
1096,26,162,2024-03-14 00:08:49,2024-03-14 01:06:49,Delivered,1752.24,Cash,38.32,4.93
1097,275,200,2024-02-25 21:48:21,2024-02-25 22:34:21,Cancelled,4820.33,UPI,49.56,2.73
1098,241,76,2023-07-23 19:59:26,2023-07-23 20:54:26,Pending,3080.98,Cash,9.97,2.67
1099,143,64,2024-12-20 00:18:44,2024-12-20 01:00:44,Pending,1397.30,Credit Card,33.47,3.46
1100,344,133,2024-03-06 02:13:44,2024-03-06 03:32:44,Pending,547.77,UPI,2.24,0.58
1101,482,14,2023-10-29 01:00:42,2023-10-29 01:32:42,Cancelled,717.44,Cash,27.47,1.75
1102,19,33,2025-01-12 11:52:56,2025-01-12 13:08:56,Delivered,886.48,UPI,26.70,1.05
1103,283,154,2024-07-22 04:21:36,2024-07-22 05:48:36,Cancelled,3990.61,Cash,9.63,2.94
1104,440,199,2024-04-01 01:29:31,2024-04-01 02:27:31,Cancelled,4675.90,Cash,35.32,2.00
1105,489,76,2024-01-14 08:21:41,2024-01-14 08:57:41,Pending,2172.64,Credit Card,22.15,3.26
1106,79,146,2023-12-30 10:09:05,2023-12-30 11:13:05,Pending,2130.95,Credit Card,26.27,3.55
1107,404,25,2025-01-26 08:35:34,2025-01-26 09:12:34,Pending,1773.86,UPI,41.92,1.95
1108,1,104,2025-01-14 17:58:36,2025-01-14 18:53:36,Delivered,2816.20,Cash,6.28,0.14
1109,443,109,2024-12-23 11:14:26,2024-12-23 11:44:26,Cancelled,947.86,Cash,14.54,3.74
1110,78,183,2025-02-19 17:43:36,2025-02-19 19:03:36,Pending,4850.84,Cash,15.45,4.52
1111,292,108,2023-12-18 05:27:31,2023-12-18 05:59:31,Pending,1549.16,Cash,37.99,3.40
1112,134,7,2023-12-17 20:21:18,2023-12-17 21:22:18,Pending,678.72,UPI,6.32,1.79
1113,55,149,2025-05-30 21:15:53,2025-05-30 22:35:53,Pending,1669.47,Cash,15.69,3.34
1114,104,153,2025-02-22 01:17:11,2025-02-22 02:22:11,Delivered,2125.02,UPI,8.18,4.18
1115,320,173,2023-10-15 09:03:36,2023-10-15 09:43:36,Delivered,423.66,Cash,32.38,2.87
1116,366,32,2025-04-15 21:09:26,2025-04-15 21:55:26,Cancelled,2024.73,UPI,7.02,3.43
1117,215,116,2025-02-17 04:49:35,2025-02-17 05:54:35,Delivered,246.55,UPI,13.45,4.43
1118,431,33,2024-05-02 07:02:24,2024-05-02 07:40:24,Pending,396.92,Cash,20.68,4.01
1119,100,198,2024-12-24 20:17:38,2024-12-24 21:45:38,Cancelled,2138.89,Cash,31.41,1.40
1120,155,96,2024-07-24 07:03:49,2024-07-24 08:05:49,Pending,2762.77,UPI,46.78,1.89
1121,452,29,2025-05-25 15:01:57,2025-05-25 16:20:57,Pending,4223.60,UPI,30.09,3.17
1122,114,23,2024-08-04 06:14:07,2024-08-04 06:53:07,Cancelled,3991.18,Credit Card,20.66,1.35
1123,408,193,2024-04-21 18:20:45,2024-04-21 19:08:45,Cancelled,4630.00,Credit Card,20.54,3.80
1124,259,86,2024-01-16 11:30:35,2024-01-16 12:30:35,Pending,4308.17,Cash,11.87,0.40
1125,448,118,2024-08-29 00:48:57,2024-08-29 01:33:57,Delivered,4484.25,UPI,13.79,2.44
1126,178,6,2025-02-25 22:06:39,2025-02-25 23:28:39,Delivered,853.89,Cash,22.86,2.30
1127,333,43,2025-01-22 21:20:10,2025-01-22 22:18:10,Delivered,3621.41,Credit Card,45.82,0.22
1128,487,161,2023-08-01 17:10:49,2023-08-01 17:58:49,Delivered,96.13,Credit Card,43.03,4.73
1129,8,176,2024-10-26 21:40:08,2024-10-26 23:00:08,Cancelled,4159.58,UPI,49.90,4.49
1130,134,96,2024-02-12 18:46:04,2024-02-12 19:34:04,Cancelled,1021.76,UPI,3.34,4.65
1131,399,21,2025-03-11 20:24:54,2025-03-11 21:23:54,Cancelled,4276.13,Cash,42.13,2.00
1132,62,153,2025-04-25 01:24:44,2025-04-25 02:14:44,Pending,178.75,UPI,39.84,4.34
1133,100,3,2025-05-20 01:21:34,2025-05-20 02:14:34,Pending,1829.18,Cash,27.20,3.77
1134,476,11,2024-12-22 23:14:48,2024-12-23 00:07:48,Cancelled,4617.73,Cash,11.51,0.04
1135,178,44,2023-12-16 18:48:26,2023-12-16 19:18:26,Cancelled,4237.09,Credit Card,36.95,2.09
1136,179,93,2024-08-25 10:50:40,2024-08-25 11:32:40,Pending,3942.72,Cash,40.13,2.28
1137,143,25,2025-05-15 11:16:14,2025-05-15 12:04:14,Cancelled,3696.76,Credit Card,10.33,4.63
1138,185,134,2025-07-10 18:09:05,2025-07-10 19:21:05,Cancelled,4616.75,Cash,38.12,0.17
1139,197,2,2023-09-18 14:04:42,2023-09-18 14:52:42,Cancelled,704.53,Cash,17.50,3.92
1140,132,41,2025-01-31 07:01:49,2025-01-31 08:15:49,Cancelled,3634.00,Credit Card,6.02,2.31
1141,130,187,2025-02-06 09:19:12,2025-02-06 10:12:12,Pending,322.77,Credit Card,33.74,3.21
1142,242,106,2024-07-19 16:16:37,2024-07-19 17:20:37,Pending,3723.71,Credit Card,6.27,4.56
1143,140,190,2024-07-17 19:00:46,2024-07-17 20:24:46,Delivered,1575.58,Cash,7.10,3.61
1144,401,32,2024-02-25 17:01:40,2024-02-25 18:04:40,Cancelled,2824.37,UPI,8.06,3.07
1145,479,160,2024-06-17 15:34:37,2024-06-17 16:36:37,Pending,198.71,UPI,28.23,1.80
1146,458,178,2023-10-12 00:48:10,2023-10-12 01:33:10,Pending,1823.07,Credit Card,17.09,3.11
1147,116,180,2024-06-01 18:53:01,2024-06-01 19:35:01,Pending,4072.22,UPI,4.25,1.35
1148,459,198,2023-12-17 21:53:04,2023-12-17 23:09:04,Pending,882.65,Credit Card,7.07,2.10
1149,477,125,2024-03-11 01:59:33,2024-03-11 03:04:33,Pending,2733.63,UPI,45.00,3.32
1150,224,114,2024-09-22 18:29:45,2024-09-22 19:26:45,Pending,26.33,UPI,7.93,2.87
1151,432,180,2025-02-25 00:19:49,2025-02-25 01:42:49,Delivered,1340.68,Cash,19.27,4.26
1152,390,132,2024-03-25 10:09:36,2024-03-25 11:16:36,Delivered,624.14,Cash,38.19,0.28
1153,374,118,2024-11-02 07:26:09,2024-11-02 07:56:09,Delivered,3185.95,Credit Card,4.47,0.44
1154,132,110,2023-10-18 23:12:44,2023-10-19 00:02:44,Cancelled,4742.09,UPI,22.56,0.68
1155,298,126,2023-10-08 06:43:10,2023-10-08 07:22:10,Cancelled,4111.84,UPI,30.23,1.39
1156,19,134,2024-03-15 18:26:39,2024-03-15 19:14:39,Delivered,4871.11,UPI,21.52,0.11
1157,344,106,2025-04-20 10:26:26,2025-04-20 10:56:26,Pending,4885.68,Cash,4.46,1.19
1158,406,136,2024-12-28 23:45:07,2024-12-29 00:30:07,Delivered,3225.61,Credit Card,30.19,0.24
1159,49,32,2024-08-26 19:02:21,2024-08-26 20:11:21,Pending,979.92,UPI,36.48,4.66
1160,73,53,2024-12-19 13:01:37,2024-12-19 13:39:37,Pending,4143.86,Credit Card,13.22,4.45
1161,290,48,2025-01-22 11:11:19,2025-01-22 12:31:19,Cancelled,3011.21,UPI,2.26,4.60
1162,182,48,2025-06-03 21:27:44,2025-06-03 22:15:44,Delivered,41.16,Credit Card,23.73,2.55
1163,436,91,2025-05-15 01:01:51,2025-05-15 02:27:51,Delivered,2073.77,Credit Card,11.60,1.47
1164,190,51,2024-07-29 13:00:37,2024-07-29 14:07:37,Cancelled,682.90,UPI,27.32,0.92
1165,351,166,2024-02-19 18:49:53,2024-02-19 19:32:53,Cancelled,2417.45,UPI,40.03,4.64
1166,35,117,2024-09-15 15:54:40,2024-09-15 16:32:40,Delivered,438.73,Credit Card,7.37,4.74
1167,10,87,2024-10-06 02:09:35,2024-10-06 03:01:35,Cancelled,2024.48,Cash,34.61,3.25
1168,485,161,2024-02-02 14:47:01,2024-02-02 15:48:01,Cancelled,1833.07,UPI,29.30,4.21
1169,60,4,2024-11-20 22:47:05,2024-11-20 23:56:05,Cancelled,2911.44,UPI,27.63,3.34
1170,498,63,2025-03-04 11:41:39,2025-03-04 12:18:39,Cancelled,4492.07,Cash,40.70,3.69
1171,176,132,2024-06-18 17:49:33,2024-06-18 19:03:33,Delivered,3786.31,UPI,43.33,4.11
1172,489,39,2025-05-15 18:24:16,2025-05-15 19:40:16,Cancelled,3456.02,Credit Card,13.02,2.62
1173,216,190,2025-05-10 09:22:51,2025-05-10 10:40:51,Cancelled,3441.52,Credit Card,9.71,4.20
1174,180,197,2024-06-14 19:47:03,2024-06-14 20:34:03,Delivered,2585.08,Cash,34.10,1.91
1175,9,144,2024-07-09 12:23:26,2024-07-09 12:56:26,Cancelled,608.51,UPI,18.43,0.82
1176,84,95,2023-11-12 23:34:41,2023-11-13 00:52:41,Pending,4143.46,Credit Card,8.61,2.30
1177,264,45,2024-11-14 01:34:22,2024-11-14 02:26:22,Pending,3048.53,Credit Card,18.80,4.04
1178,390,94,2025-06-26 09:45:53,2025-06-26 10:35:53,Delivered,4278.08,Cash,0.65,0.30
1179,230,106,2023-08-13 19:25:02,2023-08-13 20:14:02,Pending,565.09,Credit Card,6.80,2.26
1180,438,111,2024-04-13 10:46:04,2024-04-13 11:48:04,Cancelled,1674.60,UPI,37.49,4.95
1181,341,127,2024-10-26 11:05:22,2024-10-26 12:20:22,Pending,1619.69,UPI,40.82,0.75
1182,28,155,2025-07-12 11:52:19,2025-07-12 12:40:19,Pending,3930.71,Credit Card,13.42,4.36
1183,93,50,2023-11-21 22:15:29,2023-11-21 23:30:29,Delivered,1588.71,UPI,27.24,3.94
1184,266,101,2024-10-12 08:11:07,2024-10-12 09:34:07,Pending,1845.52,UPI,1.60,2.25
1185,88,79,2025-04-22 17:42:33,2025-04-22 19:07:33,Pending,4189.26,Credit Card,38.89,3.25
1186,267,7,2023-08-23 21:55:36,2023-08-23 23:21:36,Cancelled,3407.73,Cash,15.01,4.01
1187,483,178,2024-08-10 01:46:28,2024-08-10 02:52:28,Pending,1942.09,Cash,18.25,1.21
1188,11,193,2023-12-11 00:34:43,2023-12-11 01:50:43,Pending,365.48,Cash,12.89,3.38
1189,463,11,2024-01-04 13:28:30,2024-01-04 14:07:30,Delivered,2900.21,UPI,43.12,1.64
1190,487,61,2024-05-31 01:30:22,2024-05-31 02:34:22,Cancelled,4205.34,Credit Card,20.70,2.81
1191,349,147,2024-09-05 13:08:26,2024-09-05 14:03:26,Pending,2725.73,Cash,46.35,4.84
1192,287,94,2025-05-03 17:58:14,2025-05-03 19:10:14,Cancelled,4904.70,Credit Card,16.36,0.51
1193,292,168,2024-08-13 12:32:48,2024-08-13 13:07:48,Cancelled,4767.05,Cash,37.28,3.25
1194,279,17,2024-01-04 06:02:48,2024-01-04 06:53:48,Pending,589.40,Credit Card,36.47,4.14
1195,172,153,2024-03-16 02:00:29,2024-03-16 03:15:29,Pending,2489.33,UPI,6.54,2.81
1196,366,155,2023-08-17 05:43:14,2023-08-17 06:30:14,Delivered,720.85,Credit Card,6.49,3.58
1197,433,140,2023-12-13 21:30:45,2023-12-13 22:54:45,Delivered,1387.27,UPI,6.16,1.88
1198,395,115,2024-07-13 04:16:42,2024-07-13 04:46:42,Delivered,3972.06,Cash,23.53,2.67
1199,193,152,2023-12-15 23:13:11,2023-12-16 00:25:11,Pending,1603.04,Cash,13.57,0.95
1200,174,56,2023-07-22 08:23:34,2023-07-22 08:58:34,Cancelled,1179.71,Cash,4.54,4.70
1201,340,55,2023-12-17 08:55:42,2023-12-17 09:51:42,Pending,4396.75,UPI,40.59,4.96
1202,440,133,2025-07-05 14:39:40,2025-07-05 15:26:40,Cancelled,3281.52,UPI,42.75,3.38
1203,20,39,2025-01-12 11:25:06,2025-01-12 12:43:06,Cancelled,2516.72,Credit Card,16.66,2.38
1204,160,113,2025-01-19 09:16:34,2025-01-19 10:22:34,Delivered,4757.05,Cash,13.06,1.66
1205,122,124,2023-09-01 23:51:32,2023-09-02 00:33:32,Pending,4087.93,Credit Card,40.86,4.09
1206,373,198,2023-08-20 00:14:13,2023-08-20 00:59:13,Delivered,1378.47,Cash,27.88,2.49
1207,256,98,2023-11-08 18:05:43,2023-11-08 18:52:43,Cancelled,617.80,UPI,29.14,4.40
1208,41,136,2025-02-15 04:52:24,2025-02-15 05:38:24,Delivered,3702.06,Credit Card,6.56,4.93
1209,286,39,2025-02-11 13:01:25,2025-02-11 13:33:25,Pending,2801.30,UPI,33.99,2.97
1210,39,87,2023-10-30 08:14:05,2023-10-30 09:13:05,Cancelled,4743.99,Credit Card,3.30,2.00
1211,13,188,2024-10-29 03:46:31,2024-10-29 04:33:31,Cancelled,3930.35,Credit Card,39.01,1.68
1212,179,6,2023-10-09 03:36:25,2023-10-09 04:41:25,Delivered,1161.90,Credit Card,42.21,2.44
1213,26,75,2024-01-27 11:31:44,2024-01-27 12:49:44,Cancelled,3044.54,Credit Card,46.17,0.47
1214,357,55,2024-03-10 00:42:30,2024-03-10 02:09:30,Delivered,899.15,Cash,29.80,2.25
1215,13,43,2024-12-02 19:20:24,2024-12-02 20:43:24,Cancelled,58.90,Credit Card,20.10,1.82
1216,56,35,2024-12-12 00:27:35,2024-12-12 01:29:35,Delivered,1959.20,Credit Card,45.11,3.98
1217,440,133,2024-02-26 10:01:39,2024-02-26 11:18:39,Cancelled,1436.36,Credit Card,48.43,0.02
1218,442,141,2025-06-11 23:56:41,2025-06-12 00:35:41,Pending,2172.29,Credit Card,21.06,0.02
1219,362,149,2024-06-25 15:23:09,2024-06-25 15:59:09,Cancelled,3625.28,UPI,49.94,1.38
1220,34,198,2023-08-06 22:18:20,2023-08-06 22:56:20,Delivered,4823.18,UPI,1.77,3.26
1221,356,188,2025-04-24 07:45:06,2025-04-24 08:36:06,Cancelled,1740.65,UPI,1.16,2.64
1222,205,196,2024-12-14 00:44:25,2024-12-14 01:51:25,Pending,1733.89,UPI,11.47,2.27
1223,460,152,2025-07-09 05:27:57,2025-07-09 06:36:57,Delivered,2749.48,UPI,44.94,4.91
1224,371,12,2024-10-28 01:45:40,2024-10-28 02:54:40,Delivered,3678.17,Cash,36.23,0.51
1225,107,17,2024-08-02 04:25:51,2024-08-02 04:58:51,Cancelled,2012.51,UPI,1.74,2.33
1226,81,62,2024-12-01 04:34:16,2024-12-01 05:57:16,Pending,3217.67,UPI,47.17,3.11
1227,23,172,2024-11-11 18:10:08,2024-11-11 18:56:08,Delivered,1353.81,UPI,40.45,3.33
1228,25,121,2025-02-28 23:03:40,2025-03-01 00:06:40,Cancelled,2758.14,Credit Card,23.83,4.10
1229,169,181,2024-01-11 09:54:25,2024-01-11 10:53:25,Cancelled,3121.54,UPI,48.81,4.82
1230,261,84,2025-06-19 07:19:38,2025-06-19 08:22:38,Delivered,2879.28,Cash,19.84,0.09
1231,98,114,2024-03-09 07:38:18,2024-03-09 08:16:18,Delivered,2837.88,Credit Card,43.52,2.97
1232,325,124,2024-05-09 07:05:38,2024-05-09 08:35:38,Cancelled,2544.53,UPI,43.29,2.48
1233,111,146,2023-09-06 06:22:04,2023-09-06 07:45:04,Delivered,1782.57,Credit Card,32.05,1.21
1234,406,32,2025-06-26 14:07:06,2025-06-26 14:50:06,Pending,3270.01,Credit Card,36.74,0.74
1235,490,194,2025-04-03 16:48:36,2025-04-03 17:58:36,Cancelled,2536.96,UPI,7.91,0.18
1236,339,134,2024-12-22 21:55:05,2024-12-22 23:06:05,Cancelled,1104.45,Credit Card,9.75,0.33
1237,210,162,2024-09-06 08:11:17,2024-09-06 08:54:17,Cancelled,3178.06,Credit Card,36.85,4.91
1238,367,53,2024-05-26 08:47:57,2024-05-26 09:33:57,Pending,3072.88,Cash,5.39,3.50
1239,432,187,2025-06-25 09:48:10,2025-06-25 10:49:10,Delivered,4373.12,Credit Card,23.74,2.20
1240,437,169,2024-11-20 11:27:51,2024-11-20 12:28:51,Delivered,4635.01,Cash,28.68,4.20
1241,309,125,2024-09-13 21:57:00,2024-09-13 22:53:00,Delivered,2243.41,UPI,23.62,4.34
1242,118,63,2024-05-25 23:18:12,2024-05-26 00:38:12,Delivered,4896.47,Credit Card,36.88,0.13
1243,236,51,2024-01-21 15:30:31,2024-01-21 16:29:31,Pending,2354.65,Credit Card,37.27,1.11
1244,239,38,2023-08-18 10:13:43,2023-08-18 11:22:43,Delivered,3961.70,UPI,35.33,1.59
1245,123,107,2023-11-12 19:07:09,2023-11-12 20:15:09,Delivered,3692.88,UPI,15.21,4.14
1246,188,53,2025-06-06 01:33:01,2025-06-06 02:10:01,Pending,569.73,Credit Card,26.53,2.88
1247,178,39,2025-03-21 19:54:30,2025-03-21 20:35:30,Cancelled,676.82,Credit Card,32.46,4.13
1248,348,185,2023-10-27 12:29:32,2023-10-27 13:52:32,Delivered,1217.57,UPI,14.70,2.22
1249,320,57,2025-05-02 09:34:08,2025-05-02 10:56:08,Cancelled,2901.12,Cash,30.33,3.38
1250,194,106,2024-07-11 22:02:19,2024-07-11 22:45:19,Delivered,219.47,Cash,36.43,2.25
1251,308,100,2024-04-04 12:07:47,2024-04-04 12:50:47,Pending,4147.15,UPI,44.27,1.60
1252,267,190,2024-01-16 02:08:03,2024-01-16 03:10:03,Delivered,2020.07,Credit Card,31.48,3.94
1253,411,140,2023-08-02 05:19:16,2023-08-02 06:13:16,Pending,2565.76,Cash,42.84,2.61
1254,465,176,2025-01-03 13:17:25,2025-01-03 14:02:25,Pending,2770.34,Credit Card,37.77,1.47
1255,304,93,2025-05-22 00:19:12,2025-05-22 01:02:12,Cancelled,57.07,UPI,28.37,3.92
1256,451,173,2024-08-15 14:26:49,2024-08-15 15:02:49,Delivered,397.94,Credit Card,24.20,2.09
1257,283,61,2025-01-25 19:03:43,2025-01-25 19:43:43,Delivered,1714.99,UPI,23.90,2.05
1258,355,45,2024-01-03 18:21:08,2024-01-03 19:21:08,Delivered,3659.09,UPI,5.08,0.78
1259,65,41,2024-04-30 18:38:02,2024-04-30 20:03:02,Pending,4448.26,Cash,17.43,4.33
1260,42,30,2024-12-30 13:09:44,2024-12-30 14:23:44,Pending,4909.15,UPI,38.20,3.20
1261,23,66,2025-01-11 03:42:00,2025-01-11 05:02:00,Pending,4732.44,UPI,31.00,1.37
1262,129,137,2025-06-28 00:06:28,2025-06-28 00:36:28,Cancelled,4807.79,Credit Card,35.87,4.09
1263,450,41,2023-09-04 13:58:29,2023-09-04 14:42:29,Cancelled,1878.10,Credit Card,29.60,0.80
1264,373,120,2023-09-17 11:10:03,2023-09-17 12:13:03,Pending,2657.84,Cash,36.64,4.13
1265,103,97,2024-12-02 17:23:01,2024-12-02 18:10:01,Delivered,2766.32,Credit Card,8.66,0.89
1266,443,155,2024-06-20 14:46:55,2024-06-20 15:54:55,Pending,3513.76,Credit Card,18.42,0.97
1267,463,38,2024-04-09 10:13:51,2024-04-09 11:41:51,Delivered,4265.59,Cash,32.71,3.12
1268,180,69,2023-07-16 06:00:54,2023-07-16 07:19:54,Pending,3766.64,Credit Card,16.60,4.57
1269,453,171,2024-02-26 22:52:58,2024-02-26 23:45:58,Cancelled,3282.77,Credit Card,39.07,1.37
1270,223,156,2023-08-07 07:15:03,2023-08-07 08:45:03,Delivered,1616.67,Credit Card,20.04,1.33
1271,127,178,2025-07-09 10:11:43,2025-07-09 11:36:43,Delivered,4945.92,UPI,48.85,3.08
1272,413,111,2025-03-06 14:22:47,2025-03-06 15:36:47,Delivered,1909.16,Credit Card,20.54,3.30
1273,269,155,2023-11-20 10:38:18,2023-11-20 11:57:18,Delivered,2146.03,Cash,10.23,4.32
